username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
JamaicaObserver,Jamaica's Number 1 Daily Newspaper: Every Day Matters,"Kingston, Jamaica",311,241723,195729,2008-04-22 04:40:35,2020-11-13 15:25:07,0,"COVID-19: Here's what you need to know today
https://t.co/FLjAOFQ9m7",[]
MANas8U,"Healthcare doer. Team activator.   Space enthusiast.Immigrant/Pilgrim .#Ubuntu RT/ likes≠endorsement. This is life,not dress rehearsal","Washington, DC",3061,779,10095,2010-12-22 15:25:10,2020-11-13 15:25:07,42,"Remember nursing homes? The where 5% of the population has been decimated by COVID-19? Things have never gotten better there. And they are about to enter the most perilous threat of their existence. 

https://t.co/pgGeru9Eds https://t.co/WoJmTkVig3",[]
FischJam,I think humanity is destined for something great and beautiful. I want to discover that.,Greater Philadelphia,152,246,13716,2013-01-19 20:30:46,2020-11-13 15:25:07,1,"#COVID19 
#Sustainability 
#globalpoverty
#socialmedia use it wisely❗
#nature 
#future
#Crisis 
#oneglobalfamily 
#GlobalGoals","[{'text': 'COVID19', 'indices': [20, 28]}, {'text': 'Sustainability', 'indices': [30, 45]}, {'text': 'globalpoverty', 'indices': [47, 61]}, {'text': 'socialmedia', 'indices': [62, 74]}, {'text': 'nature', 'indices': [90, 97]}, {'text': 'future', 'indices': [99, 106]}, {'text': 'Crisis', 'indices': [107, 114]}, {'text': 'oneglobalfamily', 'indices': [116, 132]}]"
pandero7,#SportsJournalist. #PhotoJournalist #Presentor #footballtalksgh #researcher #ComedyComic #Gameist 🎮⚽️📸🎼,"Greater Accra, Ghana",2040,1976,18664,2010-02-12 12:53:30,2020-11-13 15:25:07,0,EVERYONE get Salah into isolation in your @OfficialFPL cuz tested positive to Covid-19,[]
APlate20,"An Auld yin who for many years, has supported the Hibs. Done my work time, just relaxing now, on a daily basis. :)",Edinburgh.. Scotland.,412,259,7130,2020-09-21 16:48:03,2020-11-13 15:25:07,22,"Lame Duck Donald's severely bruised ego will result in tens of thousands more Americans losing their lives to Covid-19.

He's abandoned his post. #25thAmendmentNow",[]
DariKeepsItReal,Support Black Women. Protect Black Women. Listen To Black Women!,In My House Where I Pay Rent,2614,498,38862,2016-08-22 16:36:36,2020-11-13 15:25:07,1073,"“Only 55 people attended the Aug. 7 reception at the Big Moose Inn. But 1 of those guests arrived w/ a coronavirus infection. Over the next 38 days, the virus spread to 176 other people. 7 of them died. 

None who lost their lives had attended the party.” https://t.co/dmebCTkB7p",[]
crpokhrel,Aspirant Bee Keeper. Blogger/Editor @EverestToday.,"Ilam, Nepal.",210,908,4627,2011-05-09 23:47:27,2020-11-13 15:25:07,10,"NASA Administrator Jim Bridenstine says at a Crew-1 briefing he expects Elon Musk to “quarantine and self-isolate” after his positive COVID-19 tests, and for SpaceX to do contact tracing.",[]
WaterfrontAcad,Waterfront Academy is a dual immersion (Spanish and English) faith-based Montessori school with emphasis on charity and stewardship in the Catholic tradition.,"60 I Street SW, Washington, DC",97,104,443,2014-10-15 18:27:55,2020-11-13 15:25:07,0,"#WeWantToKnow - #COVID19 changed lots of plans and #Thanksgiving will also change due to #pandemic. Tell us what you are looking forward to this Thanksgiving. 
.
.
.
.
.
#swdc #wharfdc #capitolhilldc #washingtondc #districtofcolumbia #thedistrict  #navyyarddc #capitolriverfront https://t.co/h0Db0Oe9KF","[{'text': 'WeWantToKnow', 'indices': [0, 13]}, {'text': 'COVID19', 'indices': [16, 24]}, {'text': 'Thanksgiving', 'indices': [51, 64]}, {'text': 'pandemic', 'indices': [89, 98]}, {'text': 'swdc', 'indices': [170, 175]}, {'text': 'wharfdc', 'indices': [176, 184]}, {'text': 'capitolhilldc', 'indices': [185, 199]}, {'text': 'washingtondc', 'indices': [200, 213]}, {'text': 'districtofcolumbia', 'indices': [214, 233]}, {'text': 'thedistrict', 'indices': [234, 246]}, {'text': 'navyyarddc', 'indices': [248, 259]}, {'text': 'capitolriverfront', 'indices': [260, 278]}]"
tabitha_mueller,Intern @theNVIndy | @Middlebury alum | Formerly: @ThisisReno | tabitha@thenvindy.com | DMs open | she/her,"Reno, NV",420,1118,1284,2012-08-03 19:32:56,2020-11-13 15:25:07,57,"Per a Georgia Tech tool, if you go to a gathering with 10 people, the estimated chance that one has COVID-19 in 

—Washoe County: 57%
—Clark County: 39%
—Carson City: 35%
—Elko County: 61%

(using 10:1 ascertainment bias to account for testing levels) https://t.co/D4PuJKAWMP",[]
cmlarl,,Airdrie,227,53,6298,2012-01-06 22:05:11,2020-11-13 15:25:06,0,PM prods premiers to impose more stringent measures to curb spread of COVID-19 https://t.co/R7sEpm1Opo: To put this another way: You are the weakest link--- Good bye!,[]
Joako_Domina,"@canoboficial 🔴⚫
@ManUtd 🔴😈
Sigo de vuelta/ I follow back",Argentina,963,800,1072,2015-11-12 19:07:54,2020-11-13 15:25:06,0,Salah tested positive for COVID-19 and Liverpool have a match next week against Leicester...,[]
ghn_news,Essential news & views for the global health community from @JohnsHopkinsSPH.,"Baltimore, MD USA",1433,15028,12178,2015-03-25 12:31:35,2020-11-13 15:25:06,0,"While some hope the worst of the #pandemic might be over, lapsed vigilance, cold weather and the festival season could spark a resurgence in India. 

https://t.co/yHDoSogh71","[{'text': 'pandemic', 'indices': [33, 42]}]"
MoomaCat,#EqualRights4ALL #Compassion4ALL #TheResistance💙🧷😷#BLM #Medicare4ALL #ProChoice #GunControl #LoveIsLove #FamiliesBelongTogether #ClimateChange #Spoonie,United States,4971,3200,132810,2017-01-22 04:26:51,2020-11-13 15:25:06,1475,"As politically partisan a speech as I’ve ever seen from a justice: arrogant , tendentious, and sloppy.  Alito condemned COVID-19 restrictions, marriage equality, abortion rights, and five sitting Democratic senators.  https://t.co/5Z3Z51Iu0X",[]
Child_Beyond,"Lifting children and families to life. Through Sponsorship, Missions, and God's Grace Children's Home in Guatemala.","Hood River, OR",6,2,92,2017-04-21 03:07:06,2020-11-13 15:25:06,0,"White flags have become a symbol of a need for food in Guatemala. The COVID-19 virus has forced most Guatemalans out of work.
Will you consider partnering with us? Go to: https://t.co/YsoJOHU5JO
To donate today!
#covidhelp#Guatemalahelp#dogood https://t.co/bnjJdhnt2T",[]
troutish,Climate organiser | Unionist | Wadjela | Husband | Writer | Poet & Hip Hop MC @Selekt_Few,Nyoongar Boodjar,4996,3041,174521,2009-04-17 09:57:49,2020-11-13 15:25:06,235,"The issue isn’t beds or ventilators. It’s people. 

In many states, there already aren’t enough nurses/docs to care for the incoming COVID-19 patients. 

Here’s what it takes to care for one in an ICU. (Non-COVID patients are coming in sicker too.) 3/

https://t.co/is2NGHdwRP https://t.co/s5rYDtGez9",[]
lisafieldsms,Work with those impacted by MH/DD/SA Adult https://t.co/rovLvhPEZu-founder #HCLDR Humbled by #TheWalkingGallery. We are what we tweet,,2073,1129,26801,2016-10-23 15:13:11,2020-11-13 15:25:06,0,"Dear @linseymarr 
Thanks for sharing your expertise transmission of viruses.
Outdoor Spin class=Critical for my Health 
Bikes 6 feet apart. Feels too close &amp; trusted Friends agree. 
How far should bikes be placed apart for safety=#COVID19 
Wear Masks?
Thank you!
Lisa","[{'text': 'COVID19', 'indices': [234, 242]}]"
mureti_,𝚆𝚎𝚕𝚕 𝚋𝚎𝚒𝚗𝚐`𝙳𝚘 𝚢𝚘𝚞 𝚔𝚗𝚘𝚠??🤔Ꭾ 𝙼𝚢 𝚙𝚛𝚎𝚏𝚎𝚛𝚎𝚍 𝚙𝚛𝚘𝚗𝚘𝚞𝚗 𝚒𝚜 𝚢𝚘𝚞𝚛 𝚖𝚊𝚓𝚎𝚜𝚝𝚢.Ꭾ,,3053,8680,10566,2020-03-26 16:16:52,2020-11-13 15:25:06,61,BREAKING: The Egyptian Football Association has confirmed that Mohamed Salah has tested positive for COVID-19. https://t.co/kS1DGsCbRS,[]
JimRaker,um...,,551,151,21482,2012-04-25 01:54:28,2020-11-13 15:25:06,66,"Lame Duck Donald's severely bruised ego will result in tens of thousands more Americans losing their lives to Covid-19.

He's abandoned his post. #25thAmendmentNow",[]
CesarBa23024960,,"San Diego., Ca",424,324,8211,2019-11-03 14:42:07,2020-11-13 15:25:06,0,There us no repeatability in these machines. We need to design our own Tesla Covid 19 and Covid 21 machine if ee want accurate test results. PCR is not the way to go. Our team of engineers are ready! https://t.co/MiymbzykZs,[]
SpokespersonMoD,"Principal Spokesperson, Ministry of Defence, Government of India",New Delhi,99,442543,41967,2015-02-10 06:13:29,2020-11-13 15:25:06,3,"#IndiaFightsCorona: 

📍Just like we prevent the spread of darkness by lighting a lamp,🪔

Let's prevent the spread of #Coronavirus with➡️One task - Wearing a Mask😷

#StaySafe #Unite2FightCorona https://t.co/ob9c35hYtw","[{'text': 'IndiaFightsCorona', 'indices': [20, 38]}]"
marysmith620,Atheist trump #resister. #BLM #pru 🌈🔯🦋🐞☮️🌞🍒🍕🍸 . Former flower child now a nasty bitch. I hate donald trump so much.  #tiny🍄💩for🧠🙀grabber in chief.,"Florida, USA",12935,12922,21193,2017-06-16 12:59:03,2020-11-13 15:25:06,0,@VotingBlueInTX If pro lifers vote trump are they committing murder? He is killing people every day by ignoring covid-19. On the  abortion issue they would stroke out if they were honest with themselves.,[]
HarkiranMD,Family Med | Immigrant | 🏡🎵 consumer | he/him #BillsMafia,"Columbus, OH",43,19,215,2020-04-01 15:42:31,2020-11-13 15:25:06,0,"The leader that Ohio needed, but foolishly and predictably, didn't want. #COVID19 https://t.co/n90yLhCL2P","[{'text': 'COVID19', 'indices': [73, 81]}]"
AhmadJamali92,Manchester United❤️⚽️,"Hateen, Kuwait",150,113,13565,2018-12-31 18:34:53,2020-11-13 15:25:05,1706,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
LeeHill89,Researcher. Exercise Physiologist. #blacklivesmatter Queer. Feminist.,They/Them,552,132,227,2013-06-28 20:19:25,2020-11-13 15:25:05,0,Check out my latest article in the @SAJsportmed recommendations for swimming facilities in RSA. #swimming #COVID19 #ReturntoSport https://t.co/oGhUZYVKNx,"[{'text': 'swimming', 'indices': [96, 105]}, {'text': 'COVID19', 'indices': [106, 114]}, {'text': 'ReturntoSport', 'indices': [115, 129]}]"
_vanessatenn,BHSc Kinesiology,Toronto Ontario Canada,237,397,25785,2011-05-20 23:05:15,2020-11-13 15:25:05,13,"#BREAKING: Sources say Ontario's COVID-19 case numbers have dropped to 1,396 today, down from a record high of 1,575 yesterday. https://t.co/NmGmLeTWCS","[{'text': 'BREAKING', 'indices': [14, 23]}]"
LayesMaryk,She/her,,733,261,6692,2017-08-02 13:50:38,2020-11-13 15:25:05,1,Remember every bed taken by a #covid patient is one that cannot be used for other needs. People still need health care in the middle of a pandemic. We need to recognize how much this is stressing our system and forcing these kinds of decisions. https://t.co/uTc0jziYSN,"[{'text': 'covid', 'indices': [48, 54]}]"
diogo_canha,,Iraq,194,129,4924,2018-08-12 01:18:10,2020-11-13 15:25:05,1706,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
DBossIsBack2,"I'm a HAPPILY MARRIED journalist, who loves hosting social gatherings so we can cookout,  play cards, and drink lots of alcohol. I enjoy jazz & taking cruises.","Georgia, USA",4528,4040,38030,2019-04-10 01:12:01,2020-11-13 15:25:05,3846,"80% of the people who died in Texas jails from COVID-19 had not been convicted of a crime.

Incarceration should never be a death sentence, but the data is unequivocal: In Texas, and across the country, it has become one.",[]
NHSCharities,"We represent NHS charities, working hand in hand with the NHS by helping it to do more. Support our Covid-19 Appeal here: https://t.co/K5h6ZDDmTG",United Kingdom,724,8316,3925,2018-06-19 08:34:00,2020-11-13 15:25:05,0,"Throughout this second lockdown, NHS staff and volunteers continue to work tirelessly in the face of Covid-19. They were there for us during the first wave, and they are there for us again as the second wave intensifies. https://t.co/F66k04fOlT
#NHSheroes #Lockdown2 #COVID19 https://t.co/Z7ZJY6D6tH","[{'text': 'NHSheroes', 'indices': [245, 255]}, {'text': 'Lockdown2', 'indices': [256, 266]}, {'text': 'COVID19', 'indices': [267, 275]}]"
lyyved,#BlizzardOfUS,"Virginia, USA",4986,1557,247609,2010-02-26 23:56:52,2020-11-13 15:25:05,268,"The issue isn’t beds or ventilators. It’s people. 

In many states, there already aren’t enough nurses/docs to care for the incoming COVID-19 patients. 

Here’s what it takes to care for one in an ICU. (Non-COVID patients are coming in sicker too.) 3/

https://t.co/is2NGHdwRP https://t.co/s5rYDtGez9",[]
Van_Moody,"Official Twitter Page of Van Moody, Bestselling Author of #ThePeopleFactor, #TheiFactor, #DesiredByGod, @DrOz Show Core Team & Pastor of The Worship Center.","Birmingham, AL",98,135206,32953,2010-01-05 17:01:20,2020-11-13 15:25:05,0,TWC's FREE Covid-19 testing happens tomorrow at our Derby campus from 12pm-4pm. Go here to register— https://t.co/J6dVILeIt6 #COVID19 https://t.co/xCPud1bvTs,"[{'text': 'COVID19', 'indices': [125, 133]}]"
PhelimKine,"Senior Director Asia @StandMighty @TeamWaxman; Former
 @P4HR @hrw Asia hand. Re-tweets not endorsement.",Asia Pacific,1270,19233,52092,2011-09-16 07:06:02,2020-11-13 15:25:05,602,"Please, don't travel for the Holidays. We are at the very beginning of a gargantuan surge in #COVID19 in the U.S. https://t.co/RXzJOlEIPn","[{'text': 'COVID19', 'indices': [113, 121]}]"
SiveMasawe,I write all the chapters in my book of life,South Africa,553,246,944,2017-05-06 15:12:05,2020-11-13 15:25:05,1706,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
garywhite13,Reporter at The Ledger. Fla. native. Newsroom leader for @news_guild. Retweets don't imply agreement. News tips: gary.white@theledger.com or 863-802-7518.,"Lakeland, Florida",428,1941,14404,2009-04-06 20:42:19,2020-11-13 15:25:05,1,"Late from Thurs:
168 new COVID-19 cases for Polk, total 24,829
1 new death (643)
Daily positive rate 6.48%
3 new hospitalizations (2,568), 98 current (up 8); 27.8% adult ICU beds free (up 4.3)
Florida: 5,534 new cases (863,619), 72 new deaths (17,372); positive rate 7.35%",[]
I_Am_Artanis,"IG @I_am_artanis
Just a dude tryna ride the Wave🌊
Wild Child Lotus🌸","Blantyre, Malawi",2621,1652,102286,2016-03-17 13:52:19,2020-11-13 15:25:05,38,"🚨 BREAKING: The Egyptian FA has confirmed that Mohamad Salah has tested positive for COVID-19. 

From bad to worse for Liverpool... https://t.co/Ma6GSWM5Up",[]
GlobalEcho_,"I rant about politics—Be Pragmatic #Biden2020 #Yang2024 #TextUBIto50409 #YangGang #UBI BLOCKED BY:David Duke,Jason Kessler,Omar Navarro,Dana Loesch,Laura Loomer",Earth,10224,15933,25105,2012-10-19 06:48:57,2020-11-13 15:25:05,0,"At what point is it acceptable to say #COVID19 is a political issue?

Even the Republicans that do take precautions are stepping on egg shells along the way to stick with their old narrative that it’s all a hoax.

There are irresponsible people on both sides, but there’s a trend.","[{'text': 'COVID19', 'indices': [38, 46]}]"
Bewickwren,Wx spotter; CoCoRaHS; community emergency; Firewise; Project Feederwatch; dog rescue; gardening; cross-cultural | português | español | français | русский,New Mexico USA,6964,9604,191330,2010-05-17 02:44:28,2020-11-13 15:25:05,0,"US #increase in the number of #coronavirus infections breaking records for daily new cases and hospitalizations as 49 states see increases. And yesterday, the US topped more than 150,000 new cases in a single day for the first time. https://t.co/yqq7hu32as","[{'text': 'increase', 'indices': [3, 12]}, {'text': 'coronavirus', 'indices': [30, 42]}]"
