username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
thegeorgeuknow,rats r ppl 2,She/her/hers,350,31,393,2018-10-04 19:43:56,2020-11-13 15:25:18,235,"The issue isn’t beds or ventilators. It’s people. 

In many states, there already aren’t enough nurses/docs to care for the incoming COVID-19 patients. 

Here’s what it takes to care for one in an ICU. (Non-COVID patients are coming in sicker too.) 3/

https://t.co/is2NGHdwRP https://t.co/s5rYDtGez9",[]
shoaib_mufc,24 | 🇵🇰,UK | Punjab,280,286,10213,2017-07-11 20:31:55,2020-11-13 15:25:18,1192,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
mr_moustache18,La maison n'accepte pas l'échec. CM non officiel du compte @BatonNasazzi. Et vive la #NationsLeague,"Forest, Belgique",1427,692,125986,2011-04-01 23:10:29,2020-11-13 15:25:17,1192,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
ValeSantacruz10,Administración de Empresas & Marketing 😎 USFQ,,26,3,28,2020-09-01 00:50:01,2020-11-13 15:25:17,0,"Due to the COVID-19 impact, Qatar Airways had to impulse their marketing campaign strategy. They made commercials in honor to those people who were in front during the pandemic 😷. 
#ConsumerJourneyMKT @Marketeers_USFQ","[{'text': 'ConsumerJourneyMKT', 'indices': [181, 200]}]"
xqzd21,"💚all view points! #NeverBiden, Formally, “Burnt Burner @ xqzd 2” ExVax, M4A #DNC2020Coup 💚☮️🌍🌹🗽🇺🇸 💚",,445,187,1998,2016-01-01 23:32:44,2020-11-13 15:25:17,6,"#NJ #COVID19 Ever Hospitalized Update for 11/12.

Additions: 170
Deletions: 9
Net: 161

161 is the highest hospitalizations update we've seen since the Ever Hospitalized IO data was made available. Of these, 59 are older than November, with 28 of them greater than 30 days old. https://t.co/ACLjSH3oij","[{'text': 'NJ', 'indices': [14, 17]}, {'text': 'COVID19', 'indices': [18, 26]}]"
ann_duffy,Banking Industry Irish ☘️ Canadian 🇨🇦,CANADA Ontario ,482,273,8793,2011-05-15 22:19:39,2020-11-13 15:25:17,7,BREAKING: Mohamed Salah has tested positive for Covid-19. https://t.co/Y4SQXjxFH7,[]
MonstahofCookie,"Nom nom nom
No checkmark - No follow me!
No! No! No!
Full up with friendsies

🤓",The AZ,205,256,70767,2018-07-24 17:29:39,2020-11-13 15:25:17,74,"📽️WATCH: I appeared on @NBCLX to discuss the latest on the #pandemic.

As new #coronavirus cases explode across the country, we are ""heading down the path to Hell...

If you get together with grandma for Thanksgiving, you may be burying her at Christmas.""

https://t.co/WeMqqjyHOb","[{'text': 'pandemic', 'indices': [78, 87]}, {'text': 'coronavirus', 'indices': [97, 109]}]"
thezacc18,"Starmtrooper/Labour Party Supporter
F1 Fan
Leicester City Fan
RT & Like a lot of Tweets",,4864,235,64075,2018-07-19 15:04:59,2020-11-13 15:25:17,18,BREAKING: Egyptian FA say Mohamed Salah has tested positive for #coronavirus,"[{'text': 'coronavirus', 'indices': [79, 91]}]"
crucible3,Avid reader,VA,5002,1341,16021,2008-07-31 15:54:55,2020-11-13 15:25:17,51,"Doctors close to President-elect Joe Biden’s transition team are working to develop their own plans to mass distribute a coronavirus vaccine, concerned that Trump administration planning will leave them underprepared when he leaves office w @GeoffRBennett  https://t.co/QcTwVpuLMw",[]
thisbearbites,"I've been happily married forever. I'm an adoptive mom, a grandma, and pugs. Pick an immune system disease and I have that and one or two you haven't heard of.","Phoenix, AZ",2422,1634,38019,2010-09-20 02:52:38,2020-11-13 15:25:17,0,"@Regener23088643 @dougducey @RepDavid @AZDHS I'm chronically ill and have zero chance of surviving Covid-19  - according to my specialists. Today is #249 of deep quarantine. I've missed weddings, funerals,  and my mom is losing her memory 1500 miles away.",[]
ayanahkemba,death ≠ end,,156,212,11107,2009-06-25 19:17:11,2020-11-13 15:25:17,76,Horrible: 80 percent of those who died of Covid-19 in Texas county jails were never convicted of a crime https://t.co/iLPgryAsZp,[]
sussrbr,"Uplifting marginalized voices. Education, Arts, Research, Activism, #WATERISLIFE #GunReformNow #Think 
#HandMarkedPaperBallots ✍️
#VoteBlueNoMatterWho",,1322,237,184459,2012-04-01 12:52:32,2020-11-13 15:25:17,1692,"""For people also, we ask you to continue to do the basics.
-Physical distancing
-Hand washing
-#WearAMask 
-Coughing &amp; sneezing safely away from others
-Avoiding crowds
-Keeping windows &amp; doors open when you can’t meet friends and family outside. 
Do it all!""

-@DrTedros #COVID19","[{'text': 'WearAMask', 'indices': [104, 114]}]"
actualbeefheart,"Proudly Cuban, proudly American. Anti-communist, anti-fascist, anti-foreign interventionism, pro-Liberty. DC Comics stan.",,1099,102,146008,2019-03-03 20:09:35,2020-11-13 15:25:16,11,Import thread that debunks some pretty false information going around on Twitter that foreigners in Japan are being blamed for COVID-19. https://t.co/JkwqWjF7Mx,[]
tsooloos,Dad&husband&citizen&economist&analyst of football&religion expert,Mongolia,318,59,38,2020-08-30 07:21:34,2020-11-13 15:25:16,1192,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
SnazzyGerbil,Your suburban Mom . That's right. 🇺🇸 #BidenHarris2020 🇺🇸,,859,203,7779,2012-06-14 21:39:14,2020-11-13 15:25:16,101,"#COVID19 is surging again in Ohio. 
 
We must all do our part to keep ourselves and those around us safe.
 
Please continue to:
➡️Practice social distancing
➡️Wash your hands often
➡️Wear a mask
 
#InThisTogetherOhio","[{'text': 'COVID19', 'indices': [21, 29]}]"
realJOYSCentre,"JOY`S Center is a humanitarian, faith based, non-governmental, non-profit, non-political and non-partisan organization. 
Previously: @JoysCentre",Saskatoon Canada & Kampala Uganda,643,180,514,2019-04-16 14:34:00,2020-11-13 15:25:16,1,"WEBINAR: Unmasking the Peculiar Clinical, Radiological and Laboratory observations in #Uganda’s COVID-19 Patients: Perspectives from attending Clinicians.

🗓: Friday, 13 November 2020

🕒: 3:00-6:00pm

🎥: Zoom.

Registration Link: https://t.co/lkYclHyDPw https://t.co/PpAAXbPG1S","[{'text': 'Uganda', 'indices': [107, 114]}]"
janeocho2,"handicap artist, MeeeeeToooo, mother, grandmother 💙❤️💙🇺🇸, save our country for the future of our kids🇺🇸💙🇺🇸❤️","Florida, USA",282,321,66363,2019-11-11 22:36:24,2020-11-13 15:25:16,3,COVID-19 infections are soaring. Lockdowns could be coming. A list of restrictions in your state. https://t.co/AN7LNhspLy https://t.co/7CjbpcIKqy,[]
crisrhh,We'll go down this road 'til it turns from colour to black and white,868,391,427,2259,2009-04-02 22:17:45,2020-11-13 15:25:16,6,"BREAKING: Mo Salah has tested positive for COVID-19.

Get well soon King 🇪🇬👑 #LFC","[{'text': 'LFC', 'indices': [93, 97]}]"
MarkDonegan3,,,224,559,220970,2013-01-19 12:18:09,2020-11-13 15:25:16,1192,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
justjo2,"#TheResistance
#BlueWave2020
#VETS
#BlackLivesMatter

IF YOU FOLLOW TRUMP, HIS FAMILY, VP, OR ANY OF TRUMPS
CRONIES, INSTANT BLOCK!

NO PORN! NO LISTS!","Illinois, USA",12187,11207,255851,2009-03-17 22:34:07,2020-11-13 15:25:16,121,"Behind miles of fencing sits a loser. Ignoring the post-election posturing, is a winner on the move. Joe Biden is forming a national strategy to combat #coronavirus, which is roiling through the states. The turbulence of transition is not distracting him from a deadly virus.",[]
RottieMomStacy,My Opinions don't mean shit...Do your own D.D.,,49,304,20305,2015-01-13 13:25:27,2020-11-13 15:25:16,8,$ENZC COMPLETE PRODUCTION FOR #COVID19 AND #HIV  #MONOCLONAL #ANTIBODIES AT #TEXAS A&amp;M CAN U SAY FUNDING AND PARTNERSHIPS ON THE WAY?!! $CBBT $ATVK $SPOM $OPTI $DRGV $HALB $PASO $COUV $EGYF $BRTXQ $CYDY $LLY $JNJ $MRK $REGN $ZTS https://t.co/ngfJDmj98G,"[{'text': 'COVID19', 'indices': [47, 55]}, {'text': 'HIV', 'indices': [60, 64]}, {'text': 'MONOCLONAL', 'indices': [66, 77]}, {'text': 'ANTIBODIES', 'indices': [78, 89]}, {'text': 'TEXAS', 'indices': [93, 99]}]"
BaltimoreDoug,"Real Estate agent, musician, songwriter, historian, political philosopher, Democrat, U.S. Army Vet.","Baltimore, Maryland",132,47,848,2012-07-09 06:03:51,2020-11-13 15:25:16,20305,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
eprnetwork,"Press Release Distribution since 2004. 250,000 press releases tweeted since 2008 and counting... #PR #PressRelease #NewsRelease",US,160,2053,258492,2008-08-04 15:20:18,2020-11-13 15:25:16,0,"COVID-19 Pandemic to Leverage Growth of Veterinary Eye Care Market, https://t.co/PenRl1v2Cw Study - https://t.co/YC6bDEgeiJ",[]
jorge_za97,,,190,3,1129,2015-01-12 07:21:46,2020-11-13 15:25:16,10,Raiden Gonzalez is just four and has already suffered immense loss after COVID-19 claimed both of his parents. I spoke with him and other family members. I'll have his story at 9 and 10 https://t.co/0T3kamUeCK,[]
abdullahxd522,"4th structural engineering 👷  kfs .. Ahlawy 🔴.. Madridista ⚪️
    My mother equals my life .. ❤️🌎 .","United States of Kotour ,Tanta",1295,1812,14396,2015-07-16 08:28:32,2020-11-13 15:25:16,1192,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
loudanepro,"*Calling out bullshit* SRI/trading using rationale/objectivity. My tweets are merely opinion and are not to be taken as advice, as I am not a financial advisor.",,557,1593,28102,2017-12-08 15:35:58,2020-11-13 15:25:16,0,"$XSPA Pioneers of the future!

https://t.co/MTB6sR5NoQ",[]
_hanifikhmal,,"Pasir Mas, Kelantan",255,257,3201,2019-07-08 13:06:17,2020-11-13 15:25:16,1192,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
amockingbird,"Public health, reproductive rights, big nerd about tv as health education. Fighting depression and anxiety with cats, bunnies, and raccoons.   she/her",,642,826,83205,2010-05-16 23:07:39,2020-11-13 15:25:16,13,"“Hatton says that his intensive-care unit is housing twice as many patients as it normally does. His shifts usually last 12 to 24 hours, but can stretch to 36... I asked him how many such shifts he has had to do. “Too many,” he said.” #COVID19 https://t.co/Rr8wpbjdls",[]
lad_missa,ladmissa1111@gmail.com,المملكة الأردنية الهاشميةGh,709,130,1517,2020-09-21 07:47:27,2020-11-13 15:25:16,1192,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
CTOttawa,Career Transitions for International Health Professionals provides focused training for unemployed or under-employed health care professionals.,Ottawa,591,163,936,2018-02-16 16:12:22,2020-11-13 15:25:16,2,"BREAKING: 41 new cases of COVID-19 in Ottawa on Friday, one-day after highest one-day increase in November. #ottnews 

https://t.co/o7i0sZVQ18","[{'text': 'ottnews', 'indices': [123, 131]}]"
chelginho,"""We are Chelsea. We can beat anyone."" /FIFA16-21",,890,1021,61302,2018-12-04 10:41:50,2020-11-13 15:25:16,56,"Liverpool lose another key player...

The Egyptian FA have confirmed Mohamed Salah has tested positive for COVID-19. https://t.co/qfgES3NcJj",[]
sbacon0410,Bacon America Great Again 🇺🇸 Patriotic mom & fiance 🇺🇸 DM's = INSTABLOCK #MAGA #KAG,"Illinois, USA",24194,24253,47686,2020-03-19 03:42:15,2020-11-13 15:25:15,2748,"BREAKING:

California becomes the second state to pass 1 MILLION COVID-19 infections.

Despite having their citizens living in a literal prison the entire time!!

I guess lockdowns don’t work🤷🏼‍♂️

OPEN UP AMERICA NOW!!

RT!!",[]
Tweeterist_,nil.,Far Away,1280,569,49051,2018-02-08 11:54:03,2020-11-13 15:25:15,0,May Almighty give @MoSalah quick recovery. #COVID19,"[{'text': 'COVID19', 'indices': [43, 51]}]"
Jharrison22,"Informing young people on engineering, science and technology careers. Director at Climate Action North. Views my own.",Teesside UK,4998,3645,78459,2009-02-04 21:36:11,2020-11-13 15:25:15,8,"Great to have @BigIssue at our briefing today to cover the launch of our new Health Inequalities &amp; COVID-19 report. Read @hannahjtw write-up here 👇👇
https://t.co/INx0V2qkvx",[]
iyiola36840056,A cool dude and gentle,,1188,113,4059,2020-09-12 09:42:24,2020-11-13 15:25:15,14,"Nursing homes and assisted living centers are holding memorials for people who've died from Covid-19, having chaplains and social workers help residents and staff, and bringing in hospice providers to offer grief counseling. https://t.co/gYfBvVFQvJ",[]
LovingVolTrav,"Striving to make a difference through kindness, volunteering, and voting. Community Volunteers, Social Justice, Equity, and Science Supporters, Travelers",,1698,200,205598,2015-05-23 13:06:44,2020-11-13 15:25:15,489,"Please, don't travel for the Holidays. We are at the very beginning of a gargantuan surge in #COVID19 in the U.S. https://t.co/RXzJOlEIPn","[{'text': 'COVID19', 'indices': [113, 121]}]"
mrozansky,Communications @APPCPenn. Ex-@PhillyInquirer arts editor. Tweets are my own; RTs ≠ endorsements.,Philadelphia,1561,895,2298,2007-11-13 20:31:52,2020-11-13 15:25:15,4,"From a talk I'm giving over the next couple weeks:

#COVID19 concern and rising case rates were correlated at the outset of the pandemic. But they've become increasingly decoupled as the pandemic wears on. 

Polling data from @FiveThirtyEight 
Case data from @CDCgov https://t.co/LSgG5kSFsf","[{'text': 'COVID19', 'indices': [68, 76]}]"
OLBG,Get More Winners with OLBG's betting tips. 18+ only https://t.co/nQbyjdZUIa,UK,1900,45228,148360,2009-04-23 16:27:55,2020-11-13 15:25:15,0,"The Egyptian FA have confirmed Mohamed Salah has tested positive for COVID-19. 

Rough start for Liverpool. #lfc","[{'text': 'lfc', 'indices': [108, 112]}]"
TrishQuade,"mom, sister, daughter, friend, traveller, animal lover, music lover and bona-fide sh£t disturber, tall, mouthy & sarcastic. I was a PSW. I’ve got MS & Crohn’s.","Brockville, Ontario",495,223,15250,2012-02-09 16:47:24,2020-11-13 15:25:15,6088,"My heart is broken. My 28-year old nephew, Jake, died from Covid-19 last night. I'm so angry! This didn't have to happen to a healthy, young man! Wear a damn mask!💔😢",[]
DGiant,"Just an average American tweeting about interests I enjoy: Politics (Democratic), NY Yankees, NY Giants and Walt Disney World! Biden\Harris 2020",,4160,2108,115930,2009-02-28 04:35:28,2020-11-13 15:25:15,51,"Doctors close to President-elect Joe Biden’s transition team are working to develop their own plans to mass distribute a coronavirus vaccine, concerned that Trump administration planning will leave them underprepared when he leaves office w @GeoffRBennett  https://t.co/QcTwVpuLMw",[]
natchayin,My name’s Yin☯️🇹🇭# Volleyball lover#Re-twit lover #รีไปเรื่อย ~~เป็นนักหัดคิด-หัดเขียน-หัดเรียน-หัดแปล-หัดอ่าน-หัดวาด-หัดฟัง-หัดพูด-หัดวิ่ง-หัดดู-หัดวาง~~,,1271,104,74752,2010-09-22 08:55:42,2020-11-13 15:25:15,157,"""#Thailand is an excellent example that with a whole-of-government, whole-of-soc""iety, comprehensive approach, this virus can be contained – even without a vaccine""-@DrTedros #COVID19 #WHA73 

https://t.co/exfqZyDf0D","[{'text': 'Thailand', 'indices': [10, 19]}]"
