username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
IAm_Emrys,Can you imagine...what life will look like when we realize we are happy right where we are?,,295,29,2034,2018-10-04 07:46:22,2020-11-13 15:51:29,2306,"Since the morning of Election Day, more Americans have died of #COVID19 (11,142) than the presidential vote margin in Arizona (11,034).

The fact that Trump is obsessed with the second number instead of the first one explains why he isn't getting a second term.","[{'text': 'COVID19', 'indices': [78, 86]}]"
YouCanFoolMost,"Seeking information. Hope you are, too. Life is about constant improvement.","Boise, ID",217,829,43857,2018-04-09 11:27:56,2020-11-13 15:51:29,1,"Of those who died of COVID-19, relatives say they thought the virus was just like the flu because of Trump’s many misinformation statements.  The blood on Donald John Trump’s hands can never be washed away.",[]
eu_assist,A complete and efficient platform for EU professionals to monitor the European parliamentary activity in real-time.,Brussels,149,21,57,2020-09-08 14:27:18,2020-11-13 15:51:29,0,"The @Europarl_EN is voting today on a resolution about the impact of #COVID19 measures on #democracy, 
#fundamentalrights and #ruleoflaw. Amendment 19 is about the right to #asylum and #Refugees conditions. It passed for 10 votes. https://t.co/9wV3IFLDEP","[{'text': 'COVID19', 'indices': [69, 77]}, {'text': 'democracy', 'indices': [90, 100]}, {'text': 'fundamentalrights', 'indices': [103, 121]}, {'text': 'ruleoflaw', 'indices': [126, 136]}, {'text': 'asylum', 'indices': [173, 180]}, {'text': 'Refugees', 'indices': [185, 194]}]"
m_keenum,Support our military & OUR PRESIDENT! This acct reflects my PERSONAL VIEWS. GO NAVY! GO TRUMP!,USA🇺🇸,15934,17537,64804,2020-01-07 12:24:08,2020-11-13 15:51:29,1609,"Covid-19?   

It is not nearly as frightening as Biden/Harris-20.",[]
BrownCME,"Accredited by the ACCME, we sponsor quality educational activities and offers AMA PRA Category 1 credit(TM) for physicians and other health care providers.","Providence, RI",920,499,1011,2012-01-13 13:51:17,2020-11-13 15:51:28,0,'Breakthrough finding' reveals why certain Covid-19 patients die https://t.co/DburdRKo8Y via @YahooNews,[]
greco_james,Abstract Artist,"Phoenix,Arizona",2604,2178,199530,2012-09-17 23:59:12,2020-11-13 15:51:28,85,Elon Musk continues to cast doubt about 'bogus' COVID-19 test results https://t.co/Q9nBxpkst6 https://t.co/yio3vQgq2M,[]
kmontenegro,Nonprofit technologist by day; agitator with a law degree by night; native Lost Angeleno; sinister; universalist. Never dressed like Rick James. 🇪🇨🇬🇹,LAX2JFK ,1027,5387,468665,2008-03-28 23:35:01,2020-11-13 15:51:28,118,Researchers at the University of Miami tested the testicles of men who died from COVID-19 and found the virus inside the reproductive organs. https://t.co/vAtlPMwoE0,[]
Jwiley117,Cut people some slack. #BLM,"Atlanta, GA",227,99,35189,2015-12-15 17:37:08,2020-11-13 15:51:28,414,"This is just staggering. @NBCNews has confirmed 159,501 new cases of COVID-19. This exceeds yesterday's single-day record of 148,302 cases.
 
This is the 9th day and 9th day in a row with over 100,000 cases reported.",[]
YouCanFoolMost,"Seeking information. Hope you are, too. Life is about constant improvement.","Boise, ID",217,829,43857,2018-04-09 11:27:56,2020-11-13 15:51:28,1,"Enough said 😂😂😂😂

#FridayThe13th #Lockdown2 #COVID19 https://t.co/SoCgULqA6e","[{'text': 'FridayThe13th', 'indices': [32, 46]}, {'text': 'Lockdown2', 'indices': [47, 57]}, {'text': 'COVID19', 'indices': [58, 66]}]"
villanshub,Everything AVFC⚽️👏,"Worcester, England",4545,2213,22869,2017-04-16 21:37:49,2020-11-13 15:51:28,1,"COVID 19: Mo Salah has tested positive for the virus asymptomatically, and was pictured with Trezeguet at a wedding just days ago. He is also at the same national team camp. #avfc #utv",[]
4761a995554645f,"factory worker ,father ,equal rights, freedom of speech ,share the wealth, Rush and Zep 24/7 #BlockedbyRempel   #ScheerLies #NotMyPremier #FlyEaglesFly",,572,463,47938,2015-02-20 22:33:23,2020-11-13 15:51:28,20,"There's a trend here on Twitter that must be confusing for some. Thanks Doug is a trend right now, because here in Ontario, our premier is failing to do his job. He has allowed for such a drastic spike in case numbers for COVID-19. This is on top of his other failings as premier.",[]
COVID_Updater,Get your daily COVID updates,,0,1,21,2020-09-19 01:52:33,2020-11-13 15:51:28,0,"11/11/20: Total COVID-19 Cases in Fairfax County: 25791
3/24",[]
Flecks123,"I'm a nice Guy I am a cool,sweet, down to earth person and love to make people laugh :) ♥ n loveee 2 lime n jus enjoi myself  I'm not perfect, I'm jus me!",Diego Martin,1544,839,140578,2010-11-21 15:30:06,2020-11-13 15:51:28,3,"222 inmates swabbed for COVID-19 testing
https://t.co/e4D1ezCHg8",[]
DawnCar40973382,Versatile and Intelligent,,97,2,187,2020-11-11 14:09:37,2020-11-13 15:51:28,0,"@chrislhayes But businesses can be open, Walmart, Target, etc...please...business owners need to eat and most follow the phases. Making comments blaming the Republicans for not wearing masks or gathering stating super spreaders is ridiculous. Haven't met or know anyone whose had COVID-19 yet!",[]
YouCanFoolMost,"Seeking information. Hope you are, too. Life is about constant improvement.","Boise, ID",217,829,43857,2018-04-09 11:27:56,2020-11-13 15:51:28,2,Cases of Covid-19 in Rochester went up to almost 300 yesterday alone. Its like people just forgot about Covid-19? Or are not giving a shit anymore? Really frustrating 💆🏻‍♀️,[]
k_jeung,,,65,8,1657,2020-10-22 15:35:44,2020-11-13 15:51:28,347,BREAKING—Over 130 Secret Service officers who help protect the Trump WH have recently been ordered to isolate or quarantine because they tested positive for #COVID19 or had close contact with infected co-workers. The Trump superspreading events had a toll. https://t.co/aXQU7H7CfW,[]
CHCPF,"The Dept. of Health Care Policy & Financing oversees Health First Colorado (CO's Medicaid Program), Child Health Plan Plus, & more. https://t.co/tYHNtbWbsU","Denver, Colorado",701,2319,2300,2011-09-15 16:42:24,2020-11-13 15:51:28,0,"Today at 12:30 p.m. @GovofCO will provide an update on the state’s response to the COVID-19 pandemic.

Watch live on Facebook: https://t.co/O6ZNqU2DqC",[]
ambertonic_,Nevermind,,491,22348,54937,2016-10-12 16:08:22,2020-11-13 15:51:28,6,"*Need Plasma DONOR - Urgently*
Blood Group - O +ve
Patient admitted in Apollo Delhi, so people in nearby areas please help!
A Robin's dadi is being treated for Covid-19 and are in an urgent need for a Covid-19 recovered plasma donor.
Please kindly msg on 
9968602088 or 9899452430",[]
POTUS45stinks,#Resist.  #TrumpOnlyLies  #TrumpAlwaysLies  #TrumpCrimeFamily  We need a #TrumpCrimeCommission,"Oregon, USA",4964,3693,245739,2017-01-06 20:09:33,2020-11-13 15:51:28,0,Rand Paul's Shockingly Bad Advice To Recovered COVID-19 Patients Fires Up Twitter https://t.co/cCkf8PjXcp,[]
CarolineWoodiel,"Poor painter, librarian-archivist hybrid, history lover, hobby photographer, hopeless writer, and current desert dweller.",,780,81,12312,2013-01-05 06:45:20,2020-11-13 15:51:28,137,"“As hard as the work fatigue is, the “societal fatigue” is harder, said Hatton, the Utah pulmonary specialist. He is tired of walking out of an ICU where COVID-19 has killed another patient, and walking into a grocery store where he hears people saying it doesn’t exist.” #utpol https://t.co/RSSvKO9cRy",[]
i_am_richiie,"Manager Of Fella Makafui || Executive Director, CROSSMARK MKT || Founder, UMB Ghana Tertiary Awards || Talent & Brands Marketing Expert || Law Student 👨‍🎓","Greater Accra, Ghana",1040,11254,1563,2016-03-16 16:24:50,2020-11-13 15:51:27,0,"Take Note PLEASE ⛔️ ⚠️ !! #SAFETY #PRECAUTION #COVID-19_IS_REAL #NOSEMASK #UmbGTA2020  @umbgta2020 @ Accra, Ghana https://t.co/qEjkD9Z4TH","[{'text': 'SAFETY', 'indices': [26, 33]}, {'text': 'PRECAUTION', 'indices': [34, 45]}, {'text': 'COVID', 'indices': [46, 52]}, {'text': 'NOSEMASK', 'indices': [64, 73]}, {'text': 'UmbGTA2020', 'indices': [74, 85]}]"
ben_k_99,"Fulham ⚽
🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇸","Scotland, United Kingdom",868,844,44988,2013-02-18 13:02:55,2020-11-13 15:51:27,887,"#LFC forward Mohamed Salah has tested positive for Covid-19, the Egyptian FA has confirmed.","[{'text': 'LFC', 'indices': [19, 23]}]"
Jani_sci,Virome  🦠 | Translational Biomedical Sciences | URMC | UPRM- Grad 🇵🇷 | #latinainSTEM #BoricuainSTEM,,182,94,243,2019-09-22 21:46:54,2020-11-13 15:51:27,2,Cases of Covid-19 in Rochester went up to almost 300 yesterday alone. Its like people just forgot about Covid-19? Or are not giving a shit anymore? Really frustrating 💆🏻‍♀️,[]
BlackLatinX1,"BIPOC Fighting for change ✊🏾.Ally for Asians,children, disabled, & seniors. #BlackLivesMatter #BrownLivesMatter #SFNative #SFVoter Est. 2005","San Francisco, CA ",155,53,1744,2020-07-06 16:32:39,2020-11-13 15:51:27,20916,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
Thomas_Hindle_,@merrillcollege '21 • @thedbk co-sports editor & footie writer • Formerly of: @usatodaysports @wmucsports @time4coffeellc @dcunited • Made in the UK • He/Him •,"College Park, MD/Pasadena, CA",578,412,2969,2017-08-30 23:57:28,2020-11-13 15:51:27,12,"Telling Marylanders to “wear the damn masks” just doesn’t hit the same when you’ve kept bars and restaurants open at 75% capacity.  If safety is Hogan’s priority, another lockdown is needed. 

For @thedbk 

https://t.co/7ln4zy5ALl",[]
nonasan,#blacklivesmatter #blacktranslivesmatter,LA,480,145,2906,2009-03-29 09:40:19,2020-11-13 15:51:27,3699,"80 percent of those who died of Covid-19 in Texas county jails were never convicted of a crime, a new report finds  https://t.co/EjLpTPPQ4E",[]
JohnathanBeukes,"Online Editor at @newsonnbc. Real news, sport and comedy.",Namibia,1159,2482,4455,2012-06-01 21:14:23,2020-11-13 15:51:27,887,"#LFC forward Mohamed Salah has tested positive for Covid-19, the Egyptian FA has confirmed.","[{'text': 'LFC', 'indices': [19, 23]}]"
MattFlaten,Sports reporter for the Decatur Herald & Review. Trading card collector & Andy Pafko Super Collector. Founder of Heartbreaking Cards & A Pack To Be Named Later.,"Decatur, IL",1309,1491,11909,2007-07-18 16:38:32,2020-11-13 15:51:27,0,".@MillikinHoops doesn't know exactly when their season will start but the young team has used the COVID restrictions on practice size to their advantage in building team chemistry. 

@MUBigBlue 

https://t.co/5823gtwYXD",[]
Andyrhno1,No deal Brexit,Scotland,1485,1030,18606,2018-11-27 11:12:15,2020-11-13 15:51:27,187,"The threat of Covid-19 is lower than the seasonal cold or flu. Vaccine ,💉 and masks😷 are now totally unnecessary!",[]
Siany004,"Regional Mental Health & Well-being Lead, Stoke City fan, Ex - Midfielder Bradwell LFC, proud supporter of @offsidetrust 💚⚽️","Stoke-on-Trent, England",405,658,3688,2011-08-25 20:51:52,2020-11-13 15:51:27,1,"Enough said 😂😂😂😂

#FridayThe13th #Lockdown2 #COVID19 https://t.co/SoCgULqA6e","[{'text': 'FridayThe13th', 'indices': [18, 32]}, {'text': 'Lockdown2', 'indices': [33, 43]}, {'text': 'COVID19', 'indices': [44, 52]}]"
amirhadiamir,Yoo,"Selangor, Malaysia",411,273,104703,2012-07-13 18:10:24,2020-11-13 15:51:26,887,"#LFC forward Mohamed Salah has tested positive for Covid-19, the Egyptian FA has confirmed.","[{'text': 'LFC', 'indices': [19, 23]}]"
Ahmed_faisal10,Liverpool Football Club & Rafa Nadal,"Hyderabad, India",421,262,17843,2014-06-10 21:09:01,2020-11-13 15:51:26,887,"#LFC forward Mohamed Salah has tested positive for Covid-19, the Egyptian FA has confirmed.","[{'text': 'LFC', 'indices': [19, 23]}]"
davidposey,,,7,9,763,2009-04-02 12:44:07,2020-11-13 15:51:26,1,"Of those who died of COVID-19, relatives say they thought the virus was just like the flu because of Trump’s many misinformation statements.  The blood on Donald John Trump’s hands can never be washed away.",[]
omerkilicsw,"Makine Mühendisi , vatansever.Partizan https://t.co/5qj6ZCDKsBğruya doğru, yanlışa yanlış denilmesi gerektiğini savunurum.Atatürk ile derdi olan beni takip etmesin","Bursa, Türkiye",71,47,565,2019-12-28 13:39:09,2020-11-13 15:51:26,123,"1) not your land
2) no Turks involved
3) no terrorists involved
4) your population isn't peaceful; I saw what you did to your parliament.

Besides that - this is not how you wear a #Covid19 mask. https://t.co/1Rnj4KeEO7",[]
touristmtravel,"Professional Blogger | Tweeting About: Travel, Food, Lifestyle | Collab: touristmeetstraveler@gmail.com |",USA and Canada (Montreal),9322,13091,10294,2013-01-23 04:44:41,2020-11-13 15:51:26,1,Let’s Cruise! Viking Star Is The First Cruise Ship To Have Its Own COVID-19 Testing Lab @touristmtravel https://t.co/zO4MynXD9V,[]
Iwanadityaa_,Dream Achiever • Traveller • Amateur Photography • acmilan's and tottenham hotspur’s • Journalism & Sciencist enthusiast • 📩 iwan.aditya02@gmail.com,"Salatiga, Indonesia",1544,435,31223,2012-02-16 15:05:39,2020-11-13 15:51:26,887,"#LFC forward Mohamed Salah has tested positive for Covid-19, the Egyptian FA has confirmed.","[{'text': 'LFC', 'indices': [19, 23]}]"
OgundaisiSeyi2,happiness is free,"Lagos, Nigeria",262,183,2111,2019-12-05 23:38:40,2020-11-13 15:51:26,2215,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
hidayahpouzai_,,Malaysia,136,161,22278,2012-07-09 12:50:31,2020-11-13 15:51:26,4132,"Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died — and they didn’t even attend the wedding. https://t.co/n0xsPCqMi2",[]
Capoglou,"@ESA Human & Robotic Exploration Strategy @IIPP_UCL Space Economy, Space Resources, @openlunar, https://t.co/gFCy7EJpfB Systems Design, Future Studies #MoonVillage",My permanent address is the Future,548,4878,44974,2009-04-22 16:06:23,2020-11-13 15:51:26,31,"NASA Administrator Jim Bridenstine says at a Crew-1 briefing he expects Elon Musk to “quarantine and self-isolate” after his positive COVID-19 tests, and for SpaceX to do contact tracing.",[]
209_design,"HATE OUR COUNTRY?...LEAVE!! 🇺🇸🇺🇸
45 DJT -  GREATEST POTUS EVER!!
DRAIN THE SWAMP!! BUILD THE WALL!!
#MAGA, #KAG, #TRUMP2020,
#BLEXIT 🇺🇸💪🏼✝️🇮🇱🐶DOG LUV","Fort Lauderdale, FL",6311,6810,26870,2019-02-10 12:58:38,2020-11-13 15:51:26,1,"Justice Alito: COVID-19 Pandemic Has Been a ‘Constitutional Stress Test’
 https://t.co/u2SgtrRdP5
 
Download our app to read more for free at https://t.co/j3mKZOsH7R",[]
acxllc,,,400,104,2288,2020-03-28 04:47:17,2020-11-13 15:51:26,25,"Indonesia sees a new record high in new Covid-19 daily cases on Friday, two weeks after a long weekend in October. https://t.co/BnLf9q9n6F",[]
atlcouncil,The legislative body of the City of Atlanta. FB: https://t.co/IiK8oEtT2q IG: https://t.co/FqP3vu6gMr,"Atlanta, Georgia",478,23252,6396,2011-07-06 22:19:25,2020-11-13 15:51:26,1,.@GaSecofState is under quarantine after his wife tests positive for #COVID19. A recount is underway in Georgia for the presidential race. The Peach State returns to the #coronavirus red zone. Council members Carla Smith &amp; @cmwinslow04 visit #Veterans. Watch #StayAtHome Connect. https://t.co/7lc3vNl2Il,"[{'text': 'COVID19', 'indices': [69, 77]}, {'text': 'coronavirus', 'indices': [170, 182]}, {'text': 'Veterans', 'indices': [246, 255]}, {'text': 'StayAtHome', 'indices': [263, 274]}]"
collectiveUV,"a grass roots organizer in LA area, urban sociologist and community organzier in la area for over 25 years.",los angeles,1185,329,88851,2010-06-07 20:56:27,2020-11-13 15:51:26,4,"After CEO dies of COVID-19 complications, engineering firm aims to uphold legacy https://t.co/9rbSVhuShF",[]
